Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
2915,1,3,34,610,34,34,34.0,0.0,417,34,203.33333330000002,195.31086330000002,220926.2436,1372.212693,971.6666667000002,1490.3242380000002,2692,74,0,0.0,0.0,0,0,2915,1457.5,1850.498446,2766,149,0,0,8,24,343.0531732,1029.15952,34,417,135.6,166.3589493,27675.3,0,0,0,0,0,0,0,0,3,169.5,34.0,203.33333330000002,1,45,3,675,1,0,0.0,0.0,0,0,0.0,0.0,0,0
4746,4,4,10400,0,5200,0,2600.0,2373.464416,0,0,0.0,0.0,2191319.005,1685.6300039999999,678.0,1084.586865,2927,-17,3582,1194.0,1535.713841,2927,2,4746,1582.0,2198.520639,4093,3,0,0,80,80,842.8150021,842.8150021,0,5200,1155.555556,1997.567966,3990277.778,0,0,0,0,1,0,0,0,1,1300.0,2600.0,0.0,6,10400,7,0,3,0,0.0,0.0,0,0,0.0,0.0,0,0
21,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,21,21.0,0.0,21,21,0,0,0,0,0.0,95238.09524,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
15,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,15,15.0,0.0,15,15,0,0,0,0,0.0,133333.3333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3967,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,756.2389714999999,1983.5,2431.740221,3703,264,3703,3703.0,0.0,3703,3703,0,0.0,0.0,0,0,0,0,40,20,504.1593143,252.07965719999996,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,15,1071,14,26137,0,0,0.0,0.0,0,0,0.0,0.0,0,0
4383,1,3,32,502,32,32,32.0,0.0,345,32,167.33333330000002,160.736845,121834.36,912.6169289999999,1461.0,2133.043131,3917,72,0,0.0,0.0,0,0,4383,2191.5,2542.048878,3989,394,0,0,8,24,228.15423230000005,684.4626967999999,32,345,113.2,135.6934044,18412.7,0,0,0,0,0,0,0,0,3,141.5,32.0,167.33333330000002,8,793,8,263,1,0,0.0,0.0,0,0,0.0,0.0,0,0
3955,1,3,34,647,34,34,34.0,0.0,438,34,215.66666669999998,205.047149,172187.1049,1011.3780029999999,1318.333333,1768.9687199999998,3338,44,0,0.0,0.0,0,0,3955,1977.5,1986.262948,3382,573,0,0,8,24,252.8445006,758.5335018999999,34,438,143.0,175.8493674,30923.0,0,0,0,0,0,0,0,0,3,178.75,34.0,215.66666669999998,14,6879,19,3205,1,0,0.0,0.0,0,0,0.0,0.0,0,0
3190,1,3,30,454,30,30,30.0,0.0,280,30,151.33333330000002,125.1612294,151724.1379,1253.918495,1063.333333,1341.736686,2598,112,0,0.0,0.0,0,0,3190,1595.0,2097.2787129999997,3078,112,0,0,8,24,313.4796238,940.4388715,30,280,102.8,110.67610400000001,12249.2,0,0,0,0,0,0,0,0,3,128.5,30.0,151.33333330000002,2,0,1,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0
2690,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,743.4944237999999,2690.0,0.0,2690,2690,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,371.74721189999997,371.74721189999997,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
17,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,17,17.0,0.0,17,17,0,0,0,0,0.0,117647.0588,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3231757,14,16,1067,39137,517,0,76.21428571,177.27734840000002,13000,0,2446.0625,3345.9151309999997,12440.29177,9.282876157,111439.8966,582225.7420000001,3138584,-16,3216093,247391.7692,869083.1145,3139798,20,3230151,215343.4,809498.9827,3141427,1,0,0,280,344,4.332008873,4.950867284,0,13000,1296.903226,2658.3700940000003,7066931.557,0,1,0,0,0,0,0,0,1,1340.133333,76.21428571,2446.0625,14,1067,16,39137,4,0,0.0,0.0,0,0,0.0,0.0,0,0
14,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,14,14.0,0.0,14,14,0,0,0,0,0.0,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
2530,1,3,36,610,36,36,36.0,0.0,419,36,203.33333330000002,196.0212574,255335.9684,1581.027668,843.3333332999998,1245.684283,2280,64,0,0.0,0.0,0,0,2530,1265.0,1525.936434,2344,186,0,0,8,24,395.256917,1185.770751,36,419,136.4,166.1694918,27612.3,0,0,0,0,0,0,0,0,3,170.5,36.0,203.33333330000002,1,32,3,559,1,0,0.0,0.0,0,0,0.0,0.0,0,0
14,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,14,14.0,0.0,14,14,0,0,0,0,0.0,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3606,1,3,35,717,35,35,35.0,0.0,347,35,239.0,176.7710384,208541.32,1109.262341,1202.0,1963.2872940000002,3469,63,0,0.0,0.0,0,0,3606,1803.0,2445.175249,3532,74,0,0,8,24,277.3155851,831.9467553999999,35,347,157.4,167.6567923,28108.8,0,0,0,0,0,0,0,0,3,196.75,35.0,239.0,1,30,3,422,1,0,0.0,0.0,0,0,0.0,0.0,0,0
23,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,23,23.0,0.0,23,23,0,0,0,0,0.0,86956.52174,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
87894,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45.50936355,29298.0,49691.70847,86677,548,87346,43673.0,60816.840039999995,86677,669,0,0.0,0.0,0,0,0,0,60,20,34.13202266,11.37734089,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,13,1067,14,26137,0,0,0.0,0.0,0,0,0.0,0.0,0,0
13,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,13,13.0,0.0,13,13,0,0,0,0,0.0,153846.1538,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
57,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,57,57.0,0.0,57,57,0,0,0,0,0.0,35087.7193,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3207,1,3,30,435,30,30,30.0,0.0,294,30,145.0,135.2442235,144995.3227,1247.271593,1069.0,1386.357458,2651,66,0,0.0,0.0,0,0,3207,1603.5,1574.726802,2717,490,0,0,8,24,311.8178983,935.4536949999999,30,294,99.0,114.5120081,13113.0,0,0,0,0,0,0,0,0,3,123.75,30.0,145.0,2,0,1,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0
112,1,1,95,178,95,95,95.0,0.0,178,178,178.0,0.0,2437500.0,17857.14286,112.0,0.0,112,112,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,8928.571429000001,8928.571429000001,95,178,150.33333330000002,47.92007234,2296.333333,0,0,0,0,0,0,0,0,1,225.5,95.0,178.0,1,32,3,716,1,0,0.0,0.0,0,0,0.0,0.0,0,0
30,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,30,30.0,0.0,30,30,0,0,0,0,0.0,66666.66667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
20,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,20,20.0,0.0,20,20,0,0,0,0,0.0,100000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
2624,1,3,36,610,36,36,36.0,0.0,419,36,203.33333330000002,196.0212574,246189.0244,1524.390244,874.6666667000002,1359.700825,2444,49,0,0.0,0.0,0,0,2624,1312.0,1670.186217,2493,131,0,0,8,24,381.097561,1143.292683,36,419,136.4,166.1694918,27612.3,0,0,0,0,0,0,0,0,3,170.5,36.0,203.33333330000002,14,6822,16,6648,1,0,0.0,0.0,0,0,0.0,0.0,0,0
51478,1,3,40,472,40,40,40.0,0.0,269,40,157.33333330000002,114.60511909999998,9945.996348,77.70309647,17159.33333,29367.760580000002,51070,80,0,0.0,0.0,0,0,51478,25739.0,35936.58083,51150,328,0,0,8,24,19.42577412,58.27732235,40,269,110.4,103.42775259999999,10697.3,0,0,0,0,0,0,0,0,3,138.0,40.0,157.33333330000002,3,522,1,174,1,0,0.0,0.0,0,0,0.0,0.0,0,0
695404,15,15,1067,28737,517,0,71.13333333,171.95841140000002,5200,0,1915.8,1819.8199359999999,42858.53978,43.14039033,23979.44828,95001.89287000001,501171,-16,681709,48693.5,135457.1958,503152,18,693157,49511.214289999996,134617.5721,501171,2,0,0,300,324,21.57019517,21.57019517,0,5200,961.4193548000001,1562.631344,2441816.7180000003,0,1,0,0,0,0,0,0,1,993.4666667000001,71.13333333,1915.8,2,31,2,46,4,0,0.0,0.0,0,0,0.0,0.0,0,0
20,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,20,20.0,0.0,20,20,0,0,0,0,0.0,100000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3532,0,2,0,427,0,0,0.0,0.0,391,36,213.5,251.02290730000004,120894.6772,566.2514156000001,3532.0,0.0,3532,3532,0,0.0,0.0,0,0,3532,3532.0,0.0,3532,3532,0,0,0,16,0.0,566.2514156000001,36,391,154.33333330000002,204.9593456,42008.33333,0,0,0,0,0,0,0,0,0,231.5,0.0,213.5,38,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3130,0,2,0,455,0,0,0.0,0.0,419,36,227.5,270.8218972,145367.4121,638.9776357999999,3130.0,0.0,3130,3130,0,0.0,0.0,0,0,3130,3130.0,0.0,3130,3130,0,0,0,16,0.0,638.9776357999999,36,419,163.66666669999998,221.1251531,48896.33333,0,0,0,0,0,0,0,0,0,245.5,0.0,227.5,17,1067,18,39137,0,0,0.0,0.0,0,0,0.0,0.0,0,0
6378,4,4,10400,0,5200,0,2600.0,2373.464416,0,0,0.0,0.0,1630605.205,1254.311696,911.1428571,1718.249441,4746,21,6196,2065.333333,2321.527371,4746,722,6378,2126.0,2436.138132,4939,713,0,0,80,80,627.1558482,627.1558482,0,5200,1155.555556,1997.567966,3990277.778,0,0,0,0,1,0,0,0,1,1300.0,2600.0,0.0,5,9100,7,3900,3,0,0.0,0.0,0,0,0.0,0.0,0,0
120,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16666.66667,120.0,0.0,120,120,0,0.0,0.0,0,0,120,120.0,0.0,120,120,0,0,0,0,0.0,16666.66667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
5820944,6,5,599,156,517,0,99.83333333,205.45112959999997,156,0,31.2,69.7653209,129.704048,1.8897278519999998,582094.4,1823648.2240000002,5772223,23,5797761,1159552.2,2579186.05,5773307,85,48636,12159.0,11942.83827,23144,1812,0,0,120,124,1.0307606459999998,0.858967205,0,517,62.91666667,150.0560249,22516.81061,0,1,0,0,0,0,0,0,0,68.63636364,99.83333333,31.2,34,2091,37,1941,3,0,48636.0,0.0,48636,48636,5772223.0,0.0,5772223,5772223
47,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,47,47.0,0.0,47,47,0,0,0,0,0.0,42553.19149,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
1028923,63,75,1067,197737,517,0,16.93650794,87.23381133,6500,0,2636.493333,1522.7397369999999,193215.6245,134.1208234,7510.386861,68125.09557,798060,-50,1014259,16359.016130000002,101246.2653,799991,5,1008171,13623.93243,92684.47222000001,799515,1,0,0,1260,1524,61.22907156,72.89175186,0,6500,1430.244604,1721.707729,2964277.505,0,1,0,0,0,0,0,0,1,1440.608696,16.93650794,2636.493333,63,1067,75,197737,4,0,0.0,0.0,0,0,0.0,0.0,0,0
112825970,29,31,4423,2921,363,0,152.51724140000002,152.673232,282,0,94.22580645,132.9420199,65.09139695,0.5317924589999999,1912304.576,5613432.315,21900000,0,113000000,4029496.25,7670906.402000001,21900000,58,113000000,3760864.5,7473299.288,21900000,0,0,0,580,620,0.257033022,0.274759437,0,363,122.0491803,143.42389690000002,20570.41421,0,0,0,1,1,0,0,0,1,124.08333329999999,152.51724140000002,94.22580645,24,11706,26,21702,19,0,365976.1429,360015.2506,1182280,223853,15700000.0,7222464.839,21900000,7614195
16,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,16,16.0,0.0,16,16,0,0,0,0,0.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3216040,10,10,1067,31337,517,0,106.7,204.40322350000002,18200,0,3133.7,5876.488106,10075.74533,6.218828124,169265.2632,716725.7007,3128809,27,3199462,355495.7778,1040424.1170000001,3129845,47,3210636,356737.3333,1040969.3979999999,3132553,476,0,0,200,224,3.109414062,3.109414062,0,18200,1543.047619,4239.621026,18000000.0,0,1,0,0,0,0,0,0,1,1620.2,106.7,3133.7,10,1067,10,31337,4,0,0.0,0.0,0,0,0.0,0.0,0,0
20,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,20,20.0,0.0,20,20,0,0,0,0,0.0,100000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
851,2,2,1300,0,1300,0,650.0,919.2388155,0,0,0.0,0.0,1527614.571,4700.352526,283.6666667,476.6469693,834,2,834,834.0,0.0,834,834,851,851.0,0.0,851,851,0,0,40,40,2350.176263,2350.176263,0,1300,260.0,581.3776741,338000.0,0,0,0,0,1,0,0,0,1,325.0,650.0,0.0,86,3894,107,296294,1,0,0.0,0.0,0,0,0.0,0.0,0,0
74,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,74,74.0,0.0,74,74,0,0,0,0,0.0,27027.02703,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
142,1,1,95,178,95,95,95.0,0.0,178,178,178.0,0.0,1922535.211,14084.50704,142.0,0.0,142,142,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,7042.253521,7042.253521,95,178,150.33333330000002,47.92007234,2296.333333,0,0,0,0,0,0,0,0,1,225.5,95.0,178.0,1,48,3,578,1,0,0.0,0.0,0,0,0.0,0.0,0,0
3127,1,3,30,422,30,30,30.0,0.0,248,30,140.66666669999998,109.0382196,144547.4896,1279.1813240000001,1042.333333,1125.910446,2273,64,0,0.0,0.0,0,0,3127,1563.5,1093.89419,2337,790,0,0,8,24,319.79533100000003,959.385993,30,248,96.4,98.07548114,9618.8,0,0,0,0,0,0,0,0,3,120.5,30.0,140.66666669999998,2,0,1,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0
1960,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1020.4081630000001,1960.0,0.0,1960,1960,0,0.0,0.0,0,0,1960,1960.0,0.0,1960,1960,0,0,0,40,0.0,1020.4081630000001,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
4951,4,4,13000,0,6500,0,3250.0,2706.165799,0,0,0.0,0.0,2625732.175,1615.835185,707.2857142999999,1216.071094,3262,10,4866,1622.0,1502.4313630000001,3262,312,4951,1650.333333,1553.4163429999999,3349,302,0,0,80,80,807.9175924,807.9175924,0,6500,1444.444444,2383.333333,5680277.778,0,0,0,0,1,0,0,0,1,1625.0,3250.0,0.0,1,30,3,454,3,0,0.0,0.0,0,0,0.0,0.0,0,0
33,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,33,33.0,0.0,33,33,0,0,0,0,0.0,60606.06061,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
1776,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1126.1261259999999,1776.0,0.0,1776,1776,0,0.0,0.0,0,0,1776,1776.0,0.0,1776,1776,0,0,0,40,0.0,1126.1261259999999,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,58,851,61,146560,0,0,0.0,0.0,0,0,0.0,0.0,0,0
12,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,12,12.0,0.0,12,12,0,0,0,0,0.0,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
13,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,13,13.0,0.0,13,13,0,0,0,0,0.0,153846.1538,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
31,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,31,31.0,0.0,31,31,0,0,0,0,0.0,64516.12903,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
12,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,12,12.0,0.0,12,12,0,0,0,0,0.0,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3180,1,3,32,502,32,32,32.0,0.0,345,32,167.33333330000002,160.736845,167924.5283,1257.861635,1060.0,1647.7948900000001,2962,64,0,0.0,0.0,0,0,3180,1590.0,2030.810676,3026,154,0,0,8,24,314.4654088,943.3962264,32,345,113.2,135.6934044,18412.7,0,0,0,0,0,0,0,0,3,141.5,32.0,167.33333330000002,1,30,3,454,1,0,0.0,0.0,0,0,0.0,0.0,0,0
109,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18348.62385,109.0,0.0,109,109,0,0.0,0.0,0,0,109,109.0,0.0,109,109,0,0,0,0,0.0,18348.62385,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
15334474,12,17,5744,6237,1099,0,478.66666669999995,512.0455116999999,1213,0,366.88235289999994,563.9947786,781.3114423999999,1.8911636619999999,547659.7857,1995164.085,9959663,20,11400000,1032329.7270000001,2975440.9280000003,9959663,907,15300000,958404.625,2856085.253,11000000,1381,0,0,240,364,0.7825504809999999,1.108613181,0,1213,399.3666667,532.6068928000001,283670.1023,0,1,0,0,0,0,0,0,1,413.137931,478.66666669999995,366.88235289999994,12,5744,17,6237,7,0,402637.0,0.0,402637,402637,9959663.0,0.0,9959663,9959663
98,1,1,95,178,95,95,95.0,0.0,178,178,178.0,0.0,2785714.2860000003,20408.163269999997,98.0,0.0,98,98,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,10204.08163,10204.08163,95,178,150.33333330000002,47.92007234,2296.333333,0,0,0,0,0,0,0,0,1,225.5,95.0,178.0,2,2600,3,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0
2923,1,3,34,647,34,34,34.0,0.0,438,34,215.66666669999998,205.047149,232979.8153,1368.457065,974.3333332999998,1539.6546150000001,2752,64,0,0.0,0.0,0,0,2923,1461.5,1915.55227,2816,107,0,0,8,24,342.1142662,1026.3427980000001,34,438,143.0,175.8493674,30923.0,0,0,0,0,0,0,0,0,3,178.75,34.0,215.66666669999998,14,1067,15,26137,1,0,0.0,0.0,0,0,0.0,0.0,0,0
13,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,13,13.0,0.0,13,13,0,0,0,0,0.0,153846.1538,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
109791689,24,26,430,709,40,0,17.91666667,19.89738166,191,0,27.26923077,40.48659797,10.37419144,0.455407877,2240646.714,4352297.218,12000000,17,110000000,4772076.174,5357548.423,12000000,27945,110000000,4391666.12,5297069.634,12000000,1611,0,0,480,520,0.21859578100000002,0.23681209600000003,0,191,23.09803922,32.07320059,1028.690196,0,0,0,1,1,0,0,0,1,23.56,17.91666667,27.26923077,4,31,4,0,11,0,292933.0,635364.7666,2066010,28034,10700000.0,1031513.1590000001,12000000,8095346
116775313,10,12,875,308,517,0,87.5,159.9765608,150,0,25.66666667,45.90768075,10.13056587,0.188395984,5560729.19,17500000.0,58600000,14,117000000,13000000.0,25700000.0,58600000,1134,117000000,10600000.0,23600000.0,58700000,1554,0,0,200,264,0.08563453800000001,0.10276144599999999,0,517,51.43478261,112.2366923,12597.0751,0,1,0,0,0,0,0,0,1,53.77272727,87.5,25.66666667,10,875,12,308,6,0,64716.0,24621.45812,82126,47306,58300000.0,442250.7439,58600000,58000000
494316,1,3,42,704,42,42,42.0,0.0,337,42,234.66666669999998,166.9620715,1509.156086,8.091989739,164772.0,285334.5877,494248,2,0,0.0,0.0,0,0,494316,247158.0,349531.3672,494314,2,0,0,8,24,2.022997435,6.068992305,42,337,157.6,158.3486659,25074.3,0,0,0,0,0,0,0,0,3,197.0,42.0,234.66666669999998,9,886,9,661,1,0,0.0,0.0,0,0,0.0,0.0,0,0
34,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,58823.52941,34.0,0.0,34,34,0,0.0,0.0,0,0,34,34.0,0.0,34,34,0,0,0,0,0.0,58823.52941,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
14,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,14,14.0,0.0,14,14,0,0,0,0,0.0,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
442,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4524.886878,442.0,0.0,442,442,0,0.0,0.0,0,0,442,442.0,0.0,442,442,0,0,0,0,0.0,4524.886878,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
36770,1,3,34,647,34,34,34.0,0.0,438,34,215.66666669999998,205.047149,18520.533040000002,108.7843351,12256.66667,19184.911630000002,34371,69,0,0.0,0.0,0,0,36770,18385.0,22607.61801,34371,2399,0,0,8,24,27.19608376,81.58825129,34,438,143.0,175.8493674,30923.0,0,0,0,0,0,0,0,0,3,178.75,34.0,215.66666669999998,17,1067,19,41737,1,0,0.0,0.0,0,0,0.0,0.0,0,0
16,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,16,16.0,0.0,16,16,0,0,0,0,0.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
16,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,16,16.0,0.0,16,16,0,0,0,0,0.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
